MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20171024,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,25021,Norfolk County,MA,0.00,100.00,88.12,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,25021,Norfolk County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,25021,Norfolk County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,25021,Norfolk County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,25021,Norfolk County,MA,39.65,60.35,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,25021,Norfolk County,MA,39.65,60.35,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,25021,Norfolk County,MA,39.65,60.35,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,25021,Norfolk County,MA,39.65,60.35,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,25021,Norfolk County,MA,95.60,4.40,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,25021,Norfolk County,MA,95.60,4.40,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,25021,Norfolk County,MA,44.60,55.40,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,25021,Norfolk County,MA,41.31,58.69,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,25021,Norfolk County,MA,37.10,62.90,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,25021,Norfolk County,MA,37.10,62.90,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,25021,Norfolk County,MA,37.10,62.90,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,25021,Norfolk County,MA,0.00,100.00,67.54,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,25021,Norfolk County,MA,0.00,100.00,67.54,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,25021,Norfolk County,MA,0.00,100.00,100.00,76.51,0.00,0.00,2017-01-17,2017-01-23,1
20170110,25021,Norfolk County,MA,0.00,100.00,100.00,76.51,0.00,0.00,2017-01-10,2017-01-16,1
20170103,25021,Norfolk County,MA,0.00,100.00,100.00,76.59,0.00,0.00,2017-01-03,2017-01-09,1
20161227,25021,Norfolk County,MA,0.00,100.00,100.00,76.59,2.06,0.00,2016-12-27,2017-01-02,1
20161220,25021,Norfolk County,MA,0.00,100.00,100.00,76.59,2.06,0.00,2016-12-20,2016-12-26,1
20161213,25021,Norfolk County,MA,0.00,100.00,100.00,77.30,2.06,0.00,2016-12-13,2016-12-19,1
20161206,25021,Norfolk County,MA,0.00,100.00,100.00,51.00,2.06,0.00,2016-12-06,2016-12-12,1
20161129,25021,Norfolk County,MA,0.00,100.00,100.00,51.00,2.06,0.00,2016-11-29,2016-12-05,1
20161122,25021,Norfolk County,MA,0.00,100.00,100.00,51.00,2.06,0.00,2016-11-22,2016-11-28,1
20161115,25021,Norfolk County,MA,0.00,100.00,100.00,51.00,2.06,0.00,2016-11-15,2016-11-21,1
20161108,25021,Norfolk County,MA,0.00,100.00,100.00,51.00,2.06,0.00,2016-11-08,2016-11-14,1
20161101,25021,Norfolk County,MA,0.00,100.00,100.00,51.00,2.06,0.00,2016-11-01,2016-11-07,1
20161025,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,69.56,0.00,2016-10-25,2016-10-31,1
20161018,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,69.56,0.00,2016-10-18,2016-10-24,1
20161011,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,69.56,0.00,2016-10-11,2016-10-17,1
20161004,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,94.00,0.00,2016-10-04,2016-10-10,1
20160927,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,94.00,0.00,2016-09-27,2016-10-03,1
20160920,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,94.00,0.00,2016-09-20,2016-09-26,1
20160913,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,94.00,0.00,2016-09-13,2016-09-19,1
20160906,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,88.70,0.00,2016-09-06,2016-09-12,1
20160830,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,88.70,0.00,2016-08-30,2016-09-05,1
20160823,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,59.01,0.00,2016-08-23,2016-08-29,1
20160816,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,59.01,0.00,2016-08-16,2016-08-22,1
20160809,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,0.00,0.00,2016-08-09,2016-08-15,1
20160802,25021,Norfolk County,MA,0.00,100.00,100.00,100.00,0.00,0.00,2016-08-02,2016-08-08,1
20160726,25021,Norfolk County,MA,0.00,100.00,100.00,17.04,0.00,0.00,2016-07-26,2016-08-01,1
20160719,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2016-07-19,2016-07-25,1
20160712,25021,Norfolk County,MA,0.00,100.00,59.10,0.00,0.00,0.00,2016-07-12,2016-07-18,1
20160705,25021,Norfolk County,MA,0.00,100.00,17.96,0.00,0.00,0.00,2016-07-05,2016-07-11,1
20160628,25021,Norfolk County,MA,0.00,100.00,2.75,0.00,0.00,0.00,2016-06-28,2016-07-04,1
20160621,25021,Norfolk County,MA,0.00,100.00,2.75,0.00,0.00,0.00,2016-06-21,2016-06-27,1
20160614,25021,Norfolk County,MA,0.00,100.00,1.65,0.00,0.00,0.00,2016-06-14,2016-06-20,1
20160607,25021,Norfolk County,MA,18.77,81.23,1.65,0.00,0.00,0.00,2016-06-07,2016-06-13,1
20160531,25021,Norfolk County,MA,93.79,6.21,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160524,25021,Norfolk County,MA,93.79,6.21,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160517,25021,Norfolk County,MA,93.79,6.21,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160510,25021,Norfolk County,MA,93.79,6.21,0.00,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160503,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-03,2016-05-09,1
20160426,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,1
20160419,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,1
20160412,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,1
20160405,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-05,2016-04-11,1
20160329,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-29,2016-04-04,1
20160322,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28,1
20160315,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-15,2016-03-21,1
20160308,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-08,2016-03-14,1
20160301,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07,1
20160223,25021,Norfolk County,MA,2.28,97.72,0.00,0.00,0.00,0.00,2016-02-23,2016-02-29,1
20160216,25021,Norfolk County,MA,2.28,97.72,0.00,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160209,25021,Norfolk County,MA,2.28,97.72,0.00,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160202,25021,Norfolk County,MA,2.28,97.72,0.00,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160126,25021,Norfolk County,MA,2.47,97.53,0.00,0.00,0.00,0.00,2016-01-26,2016-02-01,1
20160119,25021,Norfolk County,MA,0.00,100.00,36.17,0.00,0.00,0.00,2016-01-19,2016-01-25,1
20160112,25021,Norfolk County,MA,0.00,100.00,36.17,0.00,0.00,0.00,2016-01-12,2016-01-18,1
20160105,25021,Norfolk County,MA,0.00,100.00,36.17,0.00,0.00,0.00,2016-01-05,2016-01-11,1
20151229,25021,Norfolk County,MA,0.00,100.00,36.17,0.00,0.00,0.00,2015-12-29,2016-01-04,1
20151222,25021,Norfolk County,MA,0.00,100.00,36.17,0.00,0.00,0.00,2015-12-22,2015-12-28,1
20151215,25021,Norfolk County,MA,0.00,100.00,7.49,0.00,0.00,0.00,2015-12-15,2015-12-21,1
20151208,25021,Norfolk County,MA,0.00,100.00,7.49,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151201,25021,Norfolk County,MA,0.00,100.00,7.49,0.00,0.00,0.00,2015-12-01,2015-12-07,1
20151124,25021,Norfolk County,MA,0.00,100.00,7.49,0.00,0.00,0.00,2015-11-24,2015-11-30,1
20151117,25021,Norfolk County,MA,0.00,100.00,7.49,0.00,0.00,0.00,2015-11-17,2015-11-23,1
20151110,25021,Norfolk County,MA,0.00,100.00,7.49,0.00,0.00,0.00,2015-11-10,2015-11-16,1
20151103,25021,Norfolk County,MA,0.00,100.00,7.49,0.00,0.00,0.00,2015-11-03,2015-11-09,1
20151027,25021,Norfolk County,MA,0.00,100.00,7.49,0.00,0.00,0.00,2015-10-27,2015-11-02,1
20151020,25021,Norfolk County,MA,0.00,100.00,3.45,0.00,0.00,0.00,2015-10-20,2015-10-26,1
20151013,25021,Norfolk County,MA,0.00,100.00,3.45,0.00,0.00,0.00,2015-10-13,2015-10-19,1
20151006,25021,Norfolk County,MA,0.00,100.00,3.45,0.00,0.00,0.00,2015-10-06,2015-10-12,1
20150929,25021,Norfolk County,MA,0.00,100.00,79.64,0.00,0.00,0.00,2015-09-29,2015-10-05,1
20150922,25021,Norfolk County,MA,0.00,100.00,8.76,0.00,0.00,0.00,2015-09-22,2015-09-28,1
20150915,25021,Norfolk County,MA,68.53,31.47,0.00,0.00,0.00,0.00,2015-09-15,2015-09-21,1
20150908,25021,Norfolk County,MA,68.53,31.47,0.00,0.00,0.00,0.00,2015-09-08,2015-09-14,1
20150901,25021,Norfolk County,MA,68.53,31.47,0.00,0.00,0.00,0.00,2015-09-01,2015-09-07,1
20150825,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31,1
20150818,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-18,2015-08-24,1
20150811,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-11,2015-08-17,1
20150804,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-04,2015-08-10,1
20150728,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03,1
20150721,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-21,2015-07-27,1
20150714,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-14,2015-07-20,1
20150707,25021,Norfolk County,MA,3.96,96.04,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13,1
20150630,25021,Norfolk County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2015-06-30,2015-07-06,1
20150623,25021,Norfolk County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2015-06-23,2015-06-29,1
20150616,25021,Norfolk County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2015-06-16,2015-06-22,1
20150609,25021,Norfolk County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2015-06-09,2015-06-15,1
20150602,25021,Norfolk County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08,1
20150526,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2015-05-26,2015-06-01,1
20150519,25021,Norfolk County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2015-05-19,2015-05-25,1
20150512,25021,Norfolk County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2015-05-12,2015-05-18,1
20150505,25021,Norfolk County,MA,66.78,33.22,0.00,0.00,0.00,0.00,2015-05-05,2015-05-11,1
20150428,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-28,2015-05-04,1
20150421,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-21,2015-04-27,1
20150414,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-14,2015-04-20,1
20150407,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-07,2015-04-13,1
20150331,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-31,2015-04-06,1
20150324,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-24,2015-03-30,1
20150317,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-17,2015-03-23,1
20150310,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-10,2015-03-16,1
20150303,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-03,2015-03-09,1
20150224,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-24,2015-03-02,1
20150217,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-17,2015-02-23,1
20150210,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-10,2015-02-16,1
20150203,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-03,2015-02-09,1
20150127,25021,Norfolk County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-27,2015-02-02,1
